0000000046043.86,46043.86,46043.86,21-09-12-12-10
0000000046046.98,46046.98,46046.98,21-09-12-12-11
0000000046043.68,46043.68,46043.68,21-09-12-12-12
0000000046043.68,46043.68,46043.68,21-09-12-12-13
0000000046052.41,46052.41,46052.41,21-09-12-12-14
0000000046067.1,46067.1,46067.1,21-09-12-12-15
0000000046082.85,46082.85,46082.85,21-09-12-12-16
0000000046089.99,46089.99,46089.99,21-09-12-12-17
0000000046094.06,46094.06,46094.06,21-09-12-12-18
0000000046096.21,46096.21,46096.21,21-09-12-12-19
0000000046096.21,46096.21,46096.21,21-09-12-12-20
0000000046038.09,46038.09,46038.09,21-09-12-12-22
0000000046038.09,46038.09,46038.09,21-09-12-12-23
0000000046059.04,46059.04,46059.04,21-09-12-12-24
0000000046059.04,46059.04,46059.04,21-09-12-12-25
0000000046053.17,46053.17,46053.17,21-09-12-12-26
0000000046055.31,46055.31,46055.31,21-09-12-12-27
0000000046055.31,46055.31,46055.31,21-09-12-12-28
0000000046059.42,46059.42,46059.42,21-09-12-12-29
0000000046052.17,46052.17,46052.17,21-09-12-12-30
0000000046058.2,46058.2,46058.2,21-09-12-12-31
0000000046075.61,46075.61,46075.61,21-09-12-12-32
0000000046078.84,46078.84,46078.84,21-09-12-12-33
0000000046077.1,46077.1,46077.1,21-09-12-12-34
0000000046072.1,46072.1,46072.1,21-09-12-12-35
0000000046091.35,46091.35,46091.35,21-09-12-12-36
0000000046074.96,46074.96,46074.96,21-09-12-12-37
0000000046051.06,46051.06,46051.06,21-09-12-12-38
0000000046057.69,46057.69,46057.69,21-09-12-12-39
0000000046045.25,46045.25,46045.25,21-09-12-12-40
0000000046045.25,46045.25,46045.25,21-09-12-12-41
0000000046027.08,46027.08,46027.08,21-09-12-12-42
0000000045998.64,45998.64,45998.64,21-09-12-12-43
0000000045974.46,45974.46,45974.46,21-09-12-12-44
0000000045920.72,45920.72,45920.72,21-09-12-12-45
0000000045920.72,45920.72,45920.72,21-09-12-12-46
0000000045940.05,45940.05,45940.05,21-09-12-12-47
0000000045934.59,45934.59,45934.59,21-09-12-12-48
0000000045947.3,45947.3,45947.3,21-09-12-12-49
0000000045950.07,45950.07,45950.07,21-09-12-12-50
0000000045943.97,45943.97,45943.97,21-09-12-12-51
0000000045946.73,45946.73,45946.73,21-09-12-12-52
0000000045941.89,45941.89,45941.89,21-09-12-12-53
0000000045940.09,45940.09,45940.09,21-09-12-12-54
0000000045938.65,45938.65,45938.65,21-09-12-12-55
0000000045925.14,45925.14,45925.14,21-09-12-12-56
0000000045931.95,45931.95,45931.95,21-09-12-12-57
0000000045932.87,45932.87,45932.87,21-09-12-12-58
0000000045925.21,45925.21,45925.21,21-09-12-12-59
0000000045879.66,45879.66,45879.66,21-09-12-13-00
0000000045880.6,45880.6,45880.6,21-09-12-13-01
0000000045876.66,45876.66,45876.66,21-09-12-13-02
0000000045834.27,45834.27,45834.27,21-09-12-13-03
0000000045820.94,45820.94,45820.94,21-09-12-13-04
0000000045760.29,45760.29,45760.29,21-09-12-13-05
0000000045810.84,45810.84,45810.84,21-09-12-13-06
0000000045830.76,45830.76,45830.76,21-09-12-13-07
0000000045826.07,45826.07,45826.07,21-09-12-13-08
0000000045826.8,45826.8,45826.8,21-09-12-13-09
0000000045844.56,45844.56,45844.56,21-09-12-13-10
0000000045865.52,45865.52,45865.52,21-09-12-13-11
0000000045877.27,45877.27,45877.27,21-09-12-13-12
0000000045914.41,45914.41,45914.41,21-09-12-13-13
0000000045915.79,45915.79,45915.79,21-09-12-13-14
0000000045881.98,45881.98,45881.98,21-09-12-13-15
0000000045919.9,45919.9,45919.9,21-09-12-13-16
0000000045931.41,45931.41,45931.41,21-09-12-13-17
0000000045926.78,45926.78,45926.78,21-09-12-13-18
0000000045915.49,45915.49,45915.49,21-09-12-13-19
0000000045918.82,45918.82,45918.82,21-09-12-13-20
0000000045922.62,45922.62,45922.62,21-09-12-13-21
0000000045922.38,45922.38,45922.38,21-09-12-13-22
0000000045919.68,45919.68,45919.68,21-09-12-13-23
0000000045914.34,45914.34,45914.34,21-09-12-13-24
0000000045928.18,45928.18,45928.18,21-09-12-13-25
0000000045919.76,45919.76,45919.76,21-09-12-13-26
0000000045920.32,45920.32,45920.32,21-09-12-13-27
0000000045923.24,45923.24,45923.24,21-09-12-13-28
0000000045919.16,45919.16,45919.16,21-09-12-13-29
0000000045916.29,45916.29,45916.29,21-09-12-13-30
0000000045916.64,45916.64,45916.64,21-09-12-13-31
0000000045922.06,45922.06,45922.06,21-09-12-13-32
0000000045922.58,45922.58,45922.58,21-09-12-13-33
0000000045922.58,45922.58,45922.58,21-09-12-13-34
0000000045920.92,45920.92,45920.92,21-09-12-13-35
0000000045902.89,45902.89,45902.89,21-09-12-13-36
0000000045859.81,45859.81,45859.81,21-09-12-13-37
0000000045866.76,45866.76,45866.76,21-09-12-13-38
0000000045866.76,45866.76,45866.76,21-09-12-13-39
0000000045857.41,45857.41,45857.41,21-09-12-13-40
0000000045864.55,45864.55,45864.55,21-09-12-13-41
0000000045856.47,45856.47,45856.47,21-09-12-13-42
0000000045860.89,45860.89,45860.89,21-09-12-13-43
0000000045860.19,45860.19,45860.19,21-09-12-13-44
0000000045902.25,45902.25,45902.25,21-09-12-13-45
0000000045867.33,45867.33,45867.33,21-09-12-13-47
0000000045867.33,45867.33,45867.33,21-09-12-13-48
0000000045847.01,45847.01,45847.01,21-09-12-13-49
0000000045847.01,45847.01,45847.01,21-09-12-13-50
0000000045858.74,45858.74,45858.74,21-09-12-13-51
0000000045871.09,45871.09,45871.09,21-09-12-13-52
0000000045873.47,45873.47,45873.47,21-09-12-13-53
0000000045876.7,45876.7,45876.7,21-09-12-13-54
0000000045884.71,45884.71,45884.71,21-09-12-13-55
0000000045912.04,45912.04,45912.04,21-09-12-13-56
0000000045915.53,45915.53,45915.53,21-09-12-13-57
0000000045929.17,45929.17,45929.17,21-09-12-13-58
0000000045933.13,45933.13,45933.13,21-09-12-13-59
0000000045966.62,45966.62,45966.62,21-09-12-14-00
0000000045976.79,45976.79,45976.79,21-09-12-14-01
0000000045976.79,45976.79,45976.79,21-09-12-14-02
0000000045967.04,45967.04,45967.04,21-09-12-14-03
0000000045975.01,45975.01,45975.01,21-09-12-14-04
0000000045971.72,45971.72,45971.72,21-09-12-14-05
0000000045971.72,45971.72,45971.72,21-09-12-14-06
0000000045971.51,45971.51,45971.51,21-09-12-14-07
0000000045981.29,45981.29,45981.29,21-09-12-14-08
0000000045987.63,45987.63,45987.63,21-09-12-14-09
0000000045989.52,45989.52,45989.52,21-09-12-14-10
0000000045996.28,45996.28,45996.28,21-09-12-14-11
0000000045991.12,45991.12,45991.12,21-09-12-14-12
0000000045990.04,45990.04,45990.04,21-09-12-14-13
0000000045991.69,45991.69,45991.69,21-09-12-14-14
0000000045998.26,45998.26,45998.26,21-09-12-14-15
0000000045997.19,45997.19,45997.19,21-09-12-14-16
0000000045997.1,45997.1,45997.1,21-09-12-14-17
0000000045956.17,45956.17,45956.17,21-09-12-14-18
0000000045953.22,45953.22,45953.22,21-09-12-14-19
0000000045940.74,45940.74,45940.74,21-09-12-14-20
0000000045931.52,45931.52,45931.52,21-09-12-14-21
0000000045911.85,45911.85,45911.85,21-09-12-14-22
0000000045904.03,45904.03,45904.03,21-09-12-14-23
0000000045925.69,45925.69,45925.69,21-09-12-14-24
0000000045939.85,45939.85,45939.85,21-09-12-14-25
0000000045933.65,45933.65,45933.65,21-09-12-14-26
0000000045933.87,45933.87,45933.87,21-09-12-14-27
0000000045933.81,45933.81,45933.81,21-09-12-14-28
0000000045935.36,45935.36,45935.36,21-09-12-14-29
0000000045936.59,45936.59,45936.59,21-09-12-14-30
0000000045951.29,45951.29,45951.29,21-09-12-14-31
0000000045937.55,45937.55,45937.55,21-09-12-14-32
0000000045906.77,45906.77,45906.77,21-09-12-14-33
0000000045916.58,45916.58,45916.58,21-09-12-14-34
0000000045917.74,45917.74,45917.74,21-09-12-14-35
0000000045935.87,45935.87,45935.87,21-09-12-14-36
0000000045941.51,45941.51,45941.51,21-09-12-14-37
0000000045956.44,45956.44,45956.44,21-09-12-14-38
0000000045940.64,45940.64,45940.64,21-09-12-14-39
0000000045953.64,45953.64,45953.64,21-09-12-14-40
0000000045963.73,45963.73,45963.73,21-09-12-14-41
0000000045957.81,45957.81,45957.81,21-09-12-14-42
0000000045955.58,45955.58,45955.58,21-09-12-14-43
0000000045959.04,45959.04,45959.04,21-09-12-14-44
0000000045938.69,45938.69,45938.69,21-09-12-14-45
0000000045965.77,45965.77,45965.77,21-09-12-14-46
0000000045965.36,45965.36,45965.36,21-09-12-14-47
0000000045961.33,45961.33,45961.33,21-09-12-14-48
0000000045964.06,45964.06,45964.06,21-09-12-14-49
0000000045968.45,45968.45,45968.45,21-09-12-14-50
0000000045982.62,45982.62,45982.62,21-09-12-14-51
0000000046008.25,46008.25,46008.25,21-09-12-14-52
0000000046022.38,46022.38,46022.38,21-09-12-14-53
0000000046022.38,46022.38,46022.38,21-09-12-14-54
0000000046043.53,46043.53,46043.53,21-09-12-14-55
0000000046048.06,46048.06,46048.06,21-09-12-14-56
0000000046065.88,46065.88,46065.88,21-09-12-14-57
0000000046055.3,46055.3,46055.3,21-09-12-14-58
0000000046034.86,46034.86,46034.86,21-09-12-14-59
0000000046092.47,46092.47,46092.47,21-09-12-15-00
0000000046120.09,46120.09,46120.09,21-09-12-15-01
0000000046062.91,46062.91,46062.91,21-09-12-15-02
0000000046062.91,46062.91,46062.91,21-09-12-15-03
0000000046136.78,46136.78,46136.78,21-09-12-15-04
0000000046132.63,46132.63,46132.63,21-09-12-15-05
0000000046132.63,46132.63,46132.63,21-09-12-15-06
0000000046138.58,46138.58,46138.58,21-09-12-15-07
0000000046138.58,46138.58,46138.58,21-09-12-15-08
0000000046144.24,46144.24,46144.24,21-09-12-15-09
0000000046150.0,46150.0,46150.0,21-09-12-15-10
0000000046142.25,46142.25,46142.25,21-09-12-15-12
0000000046124.77,46124.77,46124.77,21-09-12-15-13
0000000046101.4,46101.4,46101.4,21-09-12-15-14
0000000046101.4,46101.4,46101.4,21-09-12-15-15
0000000046073.15,46073.15,46073.15,21-09-12-15-16
0000000046055.65,46055.65,46055.65,21-09-12-15-17
0000000046056.69,46056.69,46056.69,21-09-12-15-18
0000000046056.49,46056.49,46056.49,21-09-12-15-19
0000000046046.29,46046.29,46046.29,21-09-12-15-20
0000000046027.98,46027.98,46027.98,21-09-12-15-21
0000000046027.98,46027.98,46027.98,21-09-12-15-22
0000000046030.36,46030.36,46030.36,21-09-12-15-23
0000000046024.67,46024.67,46024.67,21-09-12-15-24
0000000046019.55,46019.55,46019.55,21-09-12-15-25
0000000046019.55,46019.55,46019.55,21-09-12-15-26
0000000046073.11,46073.11,46073.11,21-09-12-15-27
0000000046072.39,46072.39,46072.39,21-09-12-15-28
0000000046064.15,46064.15,46064.15,21-09-12-15-29
0000000046030.26,46030.26,46030.26,21-09-12-15-30
0000000046030.26,46030.26,46030.26,21-09-12-15-31
0000000046063.43,46063.43,46063.43,21-09-12-15-32
0000000046040.69,46040.69,46040.69,21-09-12-15-33
0000000046039.42,46039.42,46039.42,21-09-12-15-34
0000000046041.06,46041.06,46041.06,21-09-12-15-35
0000000046021.52,46021.52,46021.52,21-09-12-15-36
0000000045995.0,45995.0,45995.0,21-09-12-15-37
0000000046001.44,46001.44,46001.44,21-09-12-15-38
0000000046011.69,46011.69,46011.69,21-09-12-15-39
0000000046008.22,46008.22,46008.22,21-09-12-15-40
0000000046008.77,46008.77,46008.77,21-09-12-15-41
0000000046028.88,46028.88,46028.88,21-09-12-15-42
0000000046037.89,46037.89,46037.89,21-09-12-15-43
0000000046043.46,46043.46,46043.46,21-09-12-15-44
0000000046108.32,46108.32,46108.32,21-09-12-15-45
0000000046122.17,46122.17,46122.17,21-09-12-15-46
0000000046102.1,46102.1,46102.1,21-09-12-15-47
0000000046109.94,46109.94,46109.94,21-09-12-15-48
0000000046095.3,46095.3,46095.3,21-09-12-15-49
0000000046073.32,46073.32,46073.32,21-09-12-15-50
0000000046031.22,46031.22,46031.22,21-09-12-15-51
0000000046011.41,46011.41,46011.41,21-09-12-15-52
0000000046032.85,46032.85,46032.85,21-09-12-15-53
0000000046012.07,46012.07,46012.07,21-09-12-15-54
0000000046032.34,46032.34,46032.34,21-09-12-15-55
